,problem,num_incontext,attempt,accuracy,source
1091,13.0,2.0,2,0.0,Chain of Thought 3
1092,13.0,2.0,3,0.0,Chain of Thought 3
1093,13.0,2.0,4,0.0,Chain of Thought 3
1094,13.0,2.0,5,0.0,Chain of Thought 3
1095,13.0,2.0,6,0.0,Chain of Thought 3
1096,13.0,2.0,7,1.0,Chain of Thought 3
1097,13.0,2.0,8,1.0,Chain of Thought 3
1098,13.0,2.0,9,0.0,Chain of Thought 3
1099,13.0,2.0,10,1.0,Chain of Thought 3
1100,13.0,3.0,1,0.0,Chain of Thought 3
1101,13.0,3.0,2,0.0,Chain of Thought 3
1102,13.0,3.0,3,1.0,Chain of Thought 3
1103,13.0,3.0,4,0.0,Chain of Thought 3
1104,13.0,3.0,5,0.0,Chain of Thought 3
1105,13.0,3.0,6,1.0,Chain of Thought 3
1106,13.0,3.0,7,0.0,Chain of Thought 3
1107,13.0,3.0,8,0.0,Chain of Thought 3
1108,13.0,3.0,9,1.0,Chain of Thought 3
1109,13.0,3.0,10,1.0,Chain of Thought 3
1110,13.0,4.0,1,0.0,Chain of Thought 3
1111,13.0,4.0,2,1.0,Chain of Thought 3
1112,13.0,4.0,3,1.0,Chain of Thought 3
1113,13.0,4.0,4,0.0,Chain of Thought 3
1114,13.0,4.0,5,0.0,Chain of Thought 3
1115,13.0,4.0,6,0.0,Chain of Thought 3
1116,13.0,4.0,7,1.0,Chain of Thought 3
1117,13.0,4.0,8,1.0,Chain of Thought 3
1118,13.0,4.0,9,0.0,Chain of Thought 3
1119,13.0,4.0,10,1.0,Chain of Thought 3
1120,13.0,5.0,1,0.0,Chain of Thought 3
1121,13.0,5.0,2,0.0,Chain of Thought 3
1122,13.0,5.0,3,1.0,Chain of Thought 3
1123,13.0,5.0,4,1.0,Chain of Thought 3
1124,13.0,5.0,5,1.0,Chain of Thought 3
1125,13.0,5.0,6,1.0,Chain of Thought 3
1126,13.0,5.0,7,1.0,Chain of Thought 3
1127,13.0,5.0,8,0.0,Chain of Thought 3
1128,13.0,5.0,9,1.0,Chain of Thought 3
1129,13.0,5.0,10,1.0,Chain of Thought 3
1130,13.0,6.0,1,1.0,Chain of Thought 3
1131,13.0,6.0,2,0.0,Chain of Thought 3
1132,13.0,6.0,3,1.0,Chain of Thought 3
1133,13.0,6.0,4,0.0,Chain of Thought 3
1134,13.0,6.0,5,0.0,Chain of Thought 3
1135,13.0,6.0,6,0.0,Chain of Thought 3
1136,13.0,6.0,7,1.0,Chain of Thought 3
1137,13.0,6.0,8,1.0,Chain of Thought 3
1138,13.0,6.0,9,1.0,Chain of Thought 3
1139,13.0,6.0,10,1.0,Chain of Thought 3
1140,13.0,7.0,1,1.0,Chain of Thought 3
1141,13.0,7.0,2,1.0,Chain of Thought 3
1142,13.0,7.0,3,0.0,Chain of Thought 3
1143,13.0,7.0,4,0.0,Chain of Thought 3
1144,13.0,7.0,5,0.0,Chain of Thought 3
1145,13.0,7.0,6,0.0,Chain of Thought 3
1146,13.0,7.0,7,1.0,Chain of Thought 3
1147,13.0,7.0,8,1.0,Chain of Thought 3
1148,13.0,7.0,9,1.0,Chain of Thought 3
1149,13.0,7.0,10,0.0,Chain of Thought 3
1150,13.0,8.0,1,0.0,Chain of Thought 3
1151,13.0,8.0,2,0.0,Chain of Thought 3
1152,13.0,8.0,3,0.0,Chain of Thought 3
1153,13.0,8.0,4,1.0,Chain of Thought 3
1154,13.0,8.0,5,1.0,Chain of Thought 3
1155,13.0,8.0,6,1.0,Chain of Thought 3
1156,13.0,8.0,7,1.0,Chain of Thought 3
1157,13.0,8.0,8,0.0,Chain of Thought 3
1158,13.0,8.0,9,1.0,Chain of Thought 3
1159,13.0,8.0,10,0.0,Chain of Thought 3
1160,13.0,9.0,1,0.0,Chain of Thought 3
1161,13.0,9.0,2,1.0,Chain of Thought 3
1162,13.0,9.0,3,1.0,Chain of Thought 3
1163,13.0,9.0,4,1.0,Chain of Thought 3
1164,13.0,9.0,5,1.0,Chain of Thought 3
1165,13.0,9.0,6,0.0,Chain of Thought 3
1166,13.0,9.0,7,0.0,Chain of Thought 3
1167,13.0,9.0,8,1.0,Chain of Thought 3
1168,13.0,9.0,9,1.0,Chain of Thought 3
1169,13.0,9.0,10,0.0,Chain of Thought 3
1170,14.0,1.0,1,0.0,Chain of Thought 3
1171,14.0,1.0,2,0.0,Chain of Thought 3
1172,14.0,1.0,3,0.0,Chain of Thought 3
1173,14.0,1.0,4,1.0,Chain of Thought 3
1174,14.0,1.0,5,1.0,Chain of Thought 3
1175,14.0,1.0,6,0.0,Chain of Thought 3
1176,14.0,1.0,7,0.0,Chain of Thought 3
1177,14.0,1.0,8,0.0,Chain of Thought 3
1178,14.0,1.0,9,1.0,Chain of Thought 3
1179,14.0,1.0,10,0.0,Chain of Thought 3
1180,14.0,2.0,1,0.0,Chain of Thought 3
1181,14.0,2.0,2,0.0,Chain of Thought 3
1182,14.0,2.0,3,1.0,Chain of Thought 3
1183,14.0,2.0,4,1.0,Chain of Thought 3
1184,14.0,2.0,5,0.0,Chain of Thought 3
1185,14.0,2.0,6,1.0,Chain of Thought 3
1186,14.0,2.0,7,0.0,Chain of Thought 3
1187,14.0,2.0,8,1.0,Chain of Thought 3
1188,14.0,2.0,9,1.0,Chain of Thought 3
1189,14.0,2.0,10,1.0,Chain of Thought 3
1190,14.0,3.0,1,0.0,Chain of Thought 3
1191,14.0,3.0,2,0.0,Chain of Thought 3
1192,14.0,3.0,3,1.0,Chain of Thought 3
1193,14.0,3.0,4,0.0,Chain of Thought 3
1194,14.0,3.0,5,0.0,Chain of Thought 3
1195,14.0,3.0,6,1.0,Chain of Thought 3
1196,14.0,3.0,7,0.0,Chain of Thought 3
1197,14.0,3.0,8,1.0,Chain of Thought 3
1198,14.0,3.0,9,1.0,Chain of Thought 3
1199,14.0,3.0,10,0.0,Chain of Thought 3
1200,14.0,4.0,1,0.0,Chain of Thought 3
1201,14.0,4.0,2,1.0,Chain of Thought 3
1202,14.0,4.0,3,0.0,Chain of Thought 3
1203,14.0,4.0,4,0.0,Chain of Thought 3
1204,14.0,4.0,5,1.0,Chain of Thought 3
1205,14.0,4.0,6,1.0,Chain of Thought 3
1206,14.0,4.0,7,1.0,Chain of Thought 3
1207,14.0,4.0,8,1.0,Chain of Thought 3
1208,14.0,4.0,9,1.0,Chain of Thought 3
1209,14.0,4.0,10,0.0,Chain of Thought 3
1210,14.0,5.0,1,0.0,Chain of Thought 3
1211,14.0,5.0,2,1.0,Chain of Thought 3
1212,14.0,5.0,3,1.0,Chain of Thought 3
1213,14.0,5.0,4,1.0,Chain of Thought 3
1214,14.0,5.0,5,0.0,Chain of Thought 3
1215,14.0,5.0,6,1.0,Chain of Thought 3
1216,14.0,5.0,7,0.0,Chain of Thought 3
1217,14.0,5.0,8,0.0,Chain of Thought 3
1218,14.0,5.0,9,0.0,Chain of Thought 3
1219,14.0,5.0,10,1.0,Chain of Thought 3
1220,14.0,6.0,1,1.0,Chain of Thought 3
1221,14.0,6.0,2,0.0,Chain of Thought 3
1222,14.0,6.0,3,0.0,Chain of Thought 3
1223,14.0,6.0,4,1.0,Chain of Thought 3
1224,14.0,6.0,5,0.0,Chain of Thought 3
1225,14.0,6.0,6,0.0,Chain of Thought 3
1226,14.0,6.0,7,1.0,Chain of Thought 3
1227,14.0,6.0,8,1.0,Chain of Thought 3
1228,14.0,6.0,9,1.0,Chain of Thought 3
1229,14.0,6.0,10,0.0,Chain of Thought 3
1230,14.0,7.0,1,0.0,Chain of Thought 3
1231,14.0,7.0,2,1.0,Chain of Thought 3
1232,14.0,7.0,3,1.0,Chain of Thought 3
1233,14.0,7.0,4,0.0,Chain of Thought 3
1234,14.0,7.0,5,1.0,Chain of Thought 3
1235,14.0,7.0,6,1.0,Chain of Thought 3
1236,14.0,7.0,7,1.0,Chain of Thought 3
1237,14.0,7.0,8,0.0,Chain of Thought 3
1238,14.0,7.0,9,0.0,Chain of Thought 3
1239,14.0,7.0,10,0.0,Chain of Thought 3
1240,14.0,8.0,1,1.0,Chain of Thought 3
1241,14.0,8.0,2,1.0,Chain of Thought 3
1242,14.0,8.0,3,1.0,Chain of Thought 3
1243,14.0,8.0,4,0.0,Chain of Thought 3
1244,14.0,8.0,5,1.0,Chain of Thought 3
1245,14.0,8.0,6,1.0,Chain of Thought 3
1246,14.0,8.0,7,0.0,Chain of Thought 3
1247,14.0,8.0,8,1.0,Chain of Thought 3
1248,14.0,8.0,9,1.0,Chain of Thought 3
1249,14.0,8.0,10,1.0,Chain of Thought 3
1250,14.0,9.0,1,0.0,Chain of Thought 3
1251,14.0,9.0,2,0.0,Chain of Thought 3
1252,14.0,9.0,3,1.0,Chain of Thought 3
1253,14.0,9.0,4,1.0,Chain of Thought 3
1254,14.0,9.0,5,1.0,Chain of Thought 3
1255,14.0,9.0,6,1.0,Chain of Thought 3
1256,14.0,9.0,7,1.0,Chain of Thought 3
1257,14.0,9.0,8,1.0,Chain of Thought 3
1258,14.0,9.0,9,0.0,Chain of Thought 3
1259,14.0,9.0,10,1.0,Chain of Thought 3
1260,15.0,1.0,1,1.0,Chain of Thought 3
1261,15.0,1.0,2,0.0,Chain of Thought 3
1262,15.0,1.0,3,1.0,Chain of Thought 3
1263,15.0,1.0,4,0.0,Chain of Thought 3
1264,15.0,1.0,5,1.0,Chain of Thought 3
1265,15.0,1.0,6,1.0,Chain of Thought 3
1266,15.0,1.0,7,1.0,Chain of Thought 3
1267,15.0,1.0,8,1.0,Chain of Thought 3
1268,15.0,1.0,9,0.0,Chain of Thought 3
1269,15.0,1.0,10,1.0,Chain of Thought 3
1270,15.0,2.0,1,0.0,Chain of Thought 3
1271,15.0,2.0,2,1.0,Chain of Thought 3
1272,15.0,2.0,3,1.0,Chain of Thought 3
1273,15.0,2.0,4,0.0,Chain of Thought 3
1274,15.0,2.0,5,1.0,Chain of Thought 3
1275,15.0,2.0,6,1.0,Chain of Thought 3
1276,15.0,2.0,7,1.0,Chain of Thought 3
1277,15.0,2.0,8,0.0,Chain of Thought 3
1278,15.0,2.0,9,1.0,Chain of Thought 3
1279,15.0,2.0,10,1.0,Chain of Thought 3
1280,15.0,3.0,1,0.0,Chain of Thought 3
1281,15.0,3.0,2,0.0,Chain of Thought 3
1282,15.0,3.0,3,1.0,Chain of Thought 3
1283,15.0,3.0,4,1.0,Chain of Thought 3
1284,15.0,3.0,5,0.0,Chain of Thought 3
1285,15.0,3.0,6,1.0,Chain of Thought 3
1286,15.0,3.0,7,1.0,Chain of Thought 3
1287,15.0,3.0,8,1.0,Chain of Thought 3
1288,15.0,3.0,9,0.0,Chain of Thought 3
1289,15.0,3.0,10,0.0,Chain of Thought 3
1290,15.0,4.0,1,0.0,Chain of Thought 3
1291,15.0,4.0,2,0.0,Chain of Thought 3
1292,15.0,4.0,3,1.0,Chain of Thought 3
1293,15.0,4.0,4,1.0,Chain of Thought 3
1294,15.0,4.0,5,1.0,Chain of Thought 3
1295,15.0,4.0,6,0.0,Chain of Thought 3
1296,15.0,4.0,7,1.0,Chain of Thought 3
1297,15.0,4.0,8,1.0,Chain of Thought 3
1298,15.0,4.0,9,1.0,Chain of Thought 3
1299,15.0,4.0,10,1.0,Chain of Thought 3
1300,15.0,5.0,1,1.0,Chain of Thought 3
1301,15.0,5.0,2,1.0,Chain of Thought 3
1302,15.0,5.0,3,1.0,Chain of Thought 3
1303,15.0,5.0,4,1.0,Chain of Thought 3
1304,15.0,5.0,5,1.0,Chain of Thought 3
1305,15.0,5.0,6,0.0,Chain of Thought 3
1306,15.0,5.0,7,0.0,Chain of Thought 3
1307,15.0,5.0,8,0.0,Chain of Thought 3
1308,15.0,5.0,9,1.0,Chain of Thought 3
1309,15.0,5.0,10,1.0,Chain of Thought 3
1310,15.0,6.0,1,1.0,Chain of Thought 3
1311,15.0,6.0,2,1.0,Chain of Thought 3
1312,15.0,6.0,3,1.0,Chain of Thought 3
1313,15.0,6.0,4,1.0,Chain of Thought 3
1314,15.0,6.0,5,0.0,Chain of Thought 3
1315,15.0,6.0,6,0.0,Chain of Thought 3
1316,15.0,6.0,7,1.0,Chain of Thought 3
1317,15.0,6.0,8,1.0,Chain of Thought 3
1318,15.0,6.0,9,1.0,Chain of Thought 3
1319,15.0,6.0,10,0.0,Chain of Thought 3
1320,15.0,7.0,1,1.0,Chain of Thought 3
1321,15.0,7.0,2,0.0,Chain of Thought 3
1322,15.0,7.0,3,1.0,Chain of Thought 3
1323,15.0,7.0,4,1.0,Chain of Thought 3
1324,15.0,7.0,5,0.0,Chain of Thought 3
1325,15.0,7.0,6,0.0,Chain of Thought 3
1326,15.0,7.0,7,0.0,Chain of Thought 3
1327,15.0,7.0,8,0.0,Chain of Thought 3
1328,15.0,7.0,9,1.0,Chain of Thought 3
1329,15.0,7.0,10,1.0,Chain of Thought 3
1330,15.0,8.0,1,1.0,Chain of Thought 3
1331,15.0,8.0,2,1.0,Chain of Thought 3
1332,15.0,8.0,3,1.0,Chain of Thought 3
1333,15.0,8.0,4,1.0,Chain of Thought 3
1334,15.0,8.0,5,1.0,Chain of Thought 3
1335,15.0,8.0,6,1.0,Chain of Thought 3
1336,15.0,8.0,7,1.0,Chain of Thought 3
1337,15.0,8.0,8,0.0,Chain of Thought 3
1338,15.0,8.0,9,1.0,Chain of Thought 3
1339,15.0,8.0,10,1.0,Chain of Thought 3
1340,15.0,9.0,1,0.0,Chain of Thought 3
1341,15.0,9.0,2,1.0,Chain of Thought 3
1342,15.0,9.0,3,1.0,Chain of Thought 3
1343,15.0,9.0,4,0.0,Chain of Thought 3
1344,15.0,9.0,5,0.0,Chain of Thought 3
1345,15.0,9.0,6,1.0,Chain of Thought 3
1346,15.0,9.0,7,0.0,Chain of Thought 3
1347,15.0,9.0,8,1.0,Chain of Thought 3
1348,15.0,9.0,9,1.0,Chain of Thought 3
1349,15.0,9.0,10,1.0,Chain of Thought 3
1350,16.0,1.0,1,0.0,Chain of Thought 3
1351,16.0,1.0,2,0.0,Chain of Thought 3
1352,16.0,1.0,3,1.0,Chain of Thought 3
1353,16.0,1.0,4,0.0,Chain of Thought 3
1354,16.0,1.0,5,1.0,Chain of Thought 3
1355,16.0,1.0,6,1.0,Chain of Thought 3
1356,16.0,1.0,7,1.0,Chain of Thought 3
1357,16.0,1.0,8,1.0,Chain of Thought 3
1358,16.0,1.0,9,1.0,Chain of Thought 3
1359,16.0,1.0,10,1.0,Chain of Thought 3
1360,16.0,2.0,1,1.0,Chain of Thought 3
1361,16.0,2.0,2,0.0,Chain of Thought 3
1362,16.0,2.0,3,1.0,Chain of Thought 3
1363,16.0,2.0,4,1.0,Chain of Thought 3
1364,16.0,2.0,5,0.0,Chain of Thought 3
1365,16.0,2.0,6,1.0,Chain of Thought 3
1366,16.0,2.0,7,1.0,Chain of Thought 3
1367,16.0,2.0,8,0.0,Chain of Thought 3
1368,16.0,2.0,9,1.0,Chain of Thought 3
1369,16.0,2.0,10,1.0,Chain of Thought 3
1370,16.0,3.0,1,1.0,Chain of Thought 3
1371,16.0,3.0,2,1.0,Chain of Thought 3
1372,16.0,3.0,3,1.0,Chain of Thought 3
1373,16.0,3.0,4,1.0,Chain of Thought 3
1374,16.0,3.0,5,0.0,Chain of Thought 3
1375,16.0,3.0,6,1.0,Chain of Thought 3
1376,16.0,3.0,7,1.0,Chain of Thought 3
1377,16.0,3.0,8,0.0,Chain of Thought 3
1378,16.0,3.0,9,0.0,Chain of Thought 3
1379,16.0,3.0,10,1.0,Chain of Thought 3
1380,16.0,4.0,1,0.0,Chain of Thought 3
1381,16.0,4.0,2,1.0,Chain of Thought 3
1382,16.0,4.0,3,0.0,Chain of Thought 3
1383,16.0,4.0,4,1.0,Chain of Thought 3
1384,16.0,4.0,5,0.0,Chain of Thought 3
1385,16.0,4.0,6,0.0,Chain of Thought 3
1386,16.0,4.0,7,1.0,Chain of Thought 3
1387,16.0,4.0,8,1.0,Chain of Thought 3
1388,16.0,4.0,9,0.0,Chain of Thought 3
1389,16.0,4.0,10,0.0,Chain of Thought 3
1390,16.0,5.0,1,0.0,Chain of Thought 3
1391,16.0,5.0,2,0.0,Chain of Thought 3
1392,16.0,5.0,3,1.0,Chain of Thought 3
1393,16.0,5.0,4,1.0,Chain of Thought 3
1394,16.0,5.0,5,0.0,Chain of Thought 3
1395,16.0,5.0,6,1.0,Chain of Thought 3
1396,16.0,5.0,7,0.0,Chain of Thought 3
1397,16.0,5.0,8,0.0,Chain of Thought 3
1398,16.0,5.0,9,0.0,Chain of Thought 3
1399,16.0,5.0,10,0.0,Chain of Thought 3
1400,16.0,6.0,1,0.0,Chain of Thought 3
1401,16.0,6.0,2,0.0,Chain of Thought 3
1402,16.0,6.0,3,0.0,Chain of Thought 3
1403,16.0,6.0,4,0.0,Chain of Thought 3
1404,16.0,6.0,5,1.0,Chain of Thought 3
1405,16.0,6.0,6,0.0,Chain of Thought 3
1406,16.0,6.0,7,1.0,Chain of Thought 3
1407,16.0,6.0,8,1.0,Chain of Thought 3
1408,16.0,6.0,9,0.0,Chain of Thought 3
1409,16.0,6.0,10,0.0,Chain of Thought 3
1410,16.0,7.0,1,1.0,Chain of Thought 3
1411,16.0,7.0,2,0.0,Chain of Thought 3
1412,16.0,7.0,3,1.0,Chain of Thought 3
1413,16.0,7.0,4,0.0,Chain of Thought 3
1414,16.0,7.0,5,1.0,Chain of Thought 3
1415,16.0,7.0,6,0.0,Chain of Thought 3
1416,16.0,7.0,7,1.0,Chain of Thought 3
1417,16.0,7.0,8,0.0,Chain of Thought 3
1418,16.0,7.0,9,0.0,Chain of Thought 3
1419,16.0,7.0,10,0.0,Chain of Thought 3
1420,16.0,8.0,1,1.0,Chain of Thought 3
1421,16.0,8.0,2,0.0,Chain of Thought 3
1422,16.0,8.0,3,1.0,Chain of Thought 3
1423,16.0,8.0,4,1.0,Chain of Thought 3
1424,16.0,8.0,5,1.0,Chain of Thought 3
1425,16.0,8.0,6,1.0,Chain of Thought 3
1426,16.0,8.0,7,1.0,Chain of Thought 3
1427,16.0,8.0,8,1.0,Chain of Thought 3
1428,16.0,8.0,9,1.0,Chain of Thought 3
1429,16.0,8.0,10,1.0,Chain of Thought 3
1430,16.0,9.0,1,1.0,Chain of Thought 3
1431,16.0,9.0,2,1.0,Chain of Thought 3
1432,16.0,9.0,3,1.0,Chain of Thought 3
1433,16.0,9.0,4,1.0,Chain of Thought 3
1434,16.0,9.0,5,1.0,Chain of Thought 3
1435,16.0,9.0,6,1.0,Chain of Thought 3
1436,16.0,9.0,7,0.0,Chain of Thought 3
1437,16.0,9.0,8,0.0,Chain of Thought 3
1438,16.0,9.0,9,1.0,Chain of Thought 3
1439,16.0,9.0,10,0.0,Chain of Thought 3
1440,17.0,1.0,1,1.0,Chain of Thought 3
1441,17.0,1.0,2,1.0,Chain of Thought 3
1442,17.0,1.0,3,0.0,Chain of Thought 3
1443,17.0,1.0,4,0.0,Chain of Thought 3
1444,17.0,1.0,5,0.0,Chain of Thought 3
1445,17.0,1.0,6,0.0,Chain of Thought 3
1446,17.0,1.0,7,1.0,Chain of Thought 3
1447,17.0,1.0,8,1.0,Chain of Thought 3
1448,17.0,1.0,9,1.0,Chain of Thought 3
1449,17.0,1.0,10,1.0,Chain of Thought 3
1450,17.0,2.0,1,0.0,Chain of Thought 3
1451,17.0,2.0,2,1.0,Chain of Thought 3
1452,17.0,2.0,3,0.0,Chain of Thought 3
1453,17.0,2.0,4,0.0,Chain of Thought 3
1454,17.0,2.0,5,0.0,Chain of Thought 3
1455,17.0,2.0,6,1.0,Chain of Thought 3
1456,17.0,2.0,7,1.0,Chain of Thought 3
1457,17.0,2.0,8,1.0,Chain of Thought 3
1458,17.0,2.0,9,0.0,Chain of Thought 3
1459,17.0,2.0,10,1.0,Chain of Thought 3
1460,17.0,3.0,1,1.0,Chain of Thought 3
1461,17.0,3.0,2,0.0,Chain of Thought 3
1462,17.0,3.0,3,1.0,Chain of Thought 3
1463,17.0,3.0,4,1.0,Chain of Thought 3
1464,17.0,3.0,5,1.0,Chain of Thought 3
1465,17.0,3.0,6,0.0,Chain of Thought 3
1466,17.0,3.0,7,0.0,Chain of Thought 3
1467,17.0,3.0,8,1.0,Chain of Thought 3
1468,17.0,3.0,9,0.0,Chain of Thought 3
1469,17.0,3.0,10,0.0,Chain of Thought 3
1470,17.0,4.0,1,1.0,Chain of Thought 3
1471,17.0,4.0,2,1.0,Chain of Thought 3
1472,17.0,4.0,3,1.0,Chain of Thought 3
1473,17.0,4.0,4,1.0,Chain of Thought 3
1474,17.0,4.0,5,0.0,Chain of Thought 3
1475,17.0,4.0,6,0.0,Chain of Thought 3
1476,17.0,4.0,7,1.0,Chain of Thought 3
1477,17.0,4.0,8,1.0,Chain of Thought 3
1478,17.0,4.0,9,0.0,Chain of Thought 3
1479,17.0,4.0,10,1.0,Chain of Thought 3
1480,17.0,5.0,1,1.0,Chain of Thought 3
1481,17.0,5.0,2,0.0,Chain of Thought 3
1482,17.0,5.0,3,0.0,Chain of Thought 3
1483,17.0,5.0,4,1.0,Chain of Thought 3
1484,17.0,5.0,5,1.0,Chain of Thought 3
1485,17.0,5.0,6,0.0,Chain of Thought 3
1486,17.0,5.0,7,0.0,Chain of Thought 3
1487,17.0,5.0,8,0.0,Chain of Thought 3
1488,17.0,5.0,9,1.0,Chain of Thought 3
1489,17.0,5.0,10,0.0,Chain of Thought 3
1490,17.0,6.0,1,1.0,Chain of Thought 3
1491,17.0,6.0,2,1.0,Chain of Thought 3
1492,17.0,6.0,3,0.0,Chain of Thought 3
1493,17.0,6.0,4,0.0,Chain of Thought 3
1494,17.0,6.0,5,0.0,Chain of Thought 3
1495,17.0,6.0,6,1.0,Chain of Thought 3
1496,17.0,6.0,7,1.0,Chain of Thought 3
1497,17.0,6.0,8,1.0,Chain of Thought 3
1498,17.0,6.0,9,1.0,Chain of Thought 3
1499,17.0,6.0,10,0.0,Chain of Thought 3
1500,17.0,7.0,1,0.0,Chain of Thought 3
1501,17.0,7.0,2,1.0,Chain of Thought 3
1502,17.0,7.0,3,1.0,Chain of Thought 3
1503,17.0,7.0,4,0.0,Chain of Thought 3
1504,17.0,7.0,5,1.0,Chain of Thought 3
1505,17.0,7.0,6,1.0,Chain of Thought 3
1506,17.0,7.0,7,1.0,Chain of Thought 3
1507,17.0,7.0,8,1.0,Chain of Thought 3
1508,17.0,7.0,9,0.0,Chain of Thought 3
1509,17.0,7.0,10,0.0,Chain of Thought 3
1510,17.0,8.0,1,0.0,Chain of Thought 3
1511,17.0,8.0,2,1.0,Chain of Thought 3
1512,17.0,8.0,3,0.0,Chain of Thought 3
1513,17.0,8.0,4,0.0,Chain of Thought 3
1514,17.0,8.0,5,1.0,Chain of Thought 3
1515,17.0,8.0,6,0.0,Chain of Thought 3
1516,17.0,8.0,7,0.0,Chain of Thought 3
1517,17.0,8.0,8,1.0,Chain of Thought 3
1518,17.0,8.0,9,1.0,Chain of Thought 3
1519,17.0,8.0,10,0.0,Chain of Thought 3
1520,17.0,9.0,1,0.0,Chain of Thought 3
1521,17.0,9.0,2,0.0,Chain of Thought 3
1522,17.0,9.0,3,1.0,Chain of Thought 3
1523,17.0,9.0,4,0.0,Chain of Thought 3
1524,17.0,9.0,5,1.0,Chain of Thought 3
1525,17.0,9.0,6,0.0,Chain of Thought 3
1526,17.0,9.0,7,1.0,Chain of Thought 3
1527,17.0,9.0,8,0.0,Chain of Thought 3
1528,17.0,9.0,9,1.0,Chain of Thought 3
1529,17.0,9.0,10,0.0,Chain of Thought 3
1530,18.0,1.0,1,0.0,Chain of Thought 3
1531,18.0,1.0,2,0.0,Chain of Thought 3
1532,18.0,1.0,3,1.0,Chain of Thought 3
1533,18.0,1.0,4,1.0,Chain of Thought 3
1534,18.0,1.0,5,0.0,Chain of Thought 3
1535,18.0,1.0,6,0.0,Chain of Thought 3
1536,18.0,1.0,7,1.0,Chain of Thought 3
1537,18.0,1.0,8,0.0,Chain of Thought 3
1538,18.0,1.0,9,0.0,Chain of Thought 3
1539,18.0,1.0,10,0.0,Chain of Thought 3
1540,18.0,2.0,1,0.0,Chain of Thought 3
1541,18.0,2.0,2,0.0,Chain of Thought 3
1542,18.0,2.0,3,0.0,Chain of Thought 3
1543,18.0,2.0,4,1.0,Chain of Thought 3
1544,18.0,2.0,5,0.0,Chain of Thought 3
1545,18.0,2.0,6,0.0,Chain of Thought 3
1546,18.0,2.0,7,0.0,Chain of Thought 3
1547,18.0,2.0,8,1.0,Chain of Thought 3
1548,18.0,2.0,9,0.0,Chain of Thought 3
1549,18.0,2.0,10,0.0,Chain of Thought 3
1550,18.0,3.0,1,0.0,Chain of Thought 3
1551,18.0,3.0,2,0.0,Chain of Thought 3
1552,18.0,3.0,3,0.0,Chain of Thought 3
1553,18.0,3.0,4,0.0,Chain of Thought 3
1554,18.0,3.0,5,1.0,Chain of Thought 3
1555,18.0,3.0,6,0.0,Chain of Thought 3
1556,18.0,3.0,7,0.0,Chain of Thought 3
1557,18.0,3.0,8,1.0,Chain of Thought 3
1558,18.0,3.0,9,0.0,Chain of Thought 3
1559,18.0,3.0,10,0.0,Chain of Thought 3
1560,18.0,4.0,1,1.0,Chain of Thought 3
1561,18.0,4.0,2,0.0,Chain of Thought 3
1562,18.0,4.0,3,0.0,Chain of Thought 3
1563,18.0,4.0,4,1.0,Chain of Thought 3
1564,18.0,4.0,5,1.0,Chain of Thought 3
1565,18.0,4.0,6,1.0,Chain of Thought 3
1566,18.0,4.0,7,1.0,Chain of Thought 3
1567,18.0,4.0,8,0.0,Chain of Thought 3
1568,18.0,4.0,9,1.0,Chain of Thought 3
1569,18.0,4.0,10,1.0,Chain of Thought 3
1570,18.0,5.0,1,1.0,Chain of Thought 3
1571,18.0,5.0,2,1.0,Chain of Thought 3
1572,18.0,5.0,3,1.0,Chain of Thought 3
1573,18.0,5.0,4,1.0,Chain of Thought 3
1574,18.0,5.0,5,1.0,Chain of Thought 3
1575,18.0,5.0,6,1.0,Chain of Thought 3
1576,18.0,5.0,7,1.0,Chain of Thought 3
1577,18.0,5.0,8,0.0,Chain of Thought 3
1578,18.0,5.0,9,0.0,Chain of Thought 3
1579,18.0,5.0,10,1.0,Chain of Thought 3
1580,18.0,6.0,1,1.0,Chain of Thought 3
1581,18.0,6.0,2,1.0,Chain of Thought 3
1582,18.0,6.0,3,0.0,Chain of Thought 3
1583,18.0,6.0,4,1.0,Chain of Thought 3
1584,18.0,6.0,5,0.0,Chain of Thought 3
1585,18.0,6.0,6,0.0,Chain of Thought 3
1586,18.0,6.0,7,1.0,Chain of Thought 3
1587,18.0,6.0,8,0.0,Chain of Thought 3
1588,18.0,6.0,9,1.0,Chain of Thought 3
1589,18.0,6.0,10,1.0,Chain of Thought 3
1590,18.0,7.0,1,1.0,Chain of Thought 3
1591,18.0,7.0,2,0.0,Chain of Thought 3
1592,18.0,7.0,3,1.0,Chain of Thought 3
1593,18.0,7.0,4,1.0,Chain of Thought 3
1594,18.0,7.0,5,1.0,Chain of Thought 3
1595,18.0,7.0,6,0.0,Chain of Thought 3
1596,18.0,7.0,7,0.0,Chain of Thought 3
1597,18.0,7.0,8,0.0,Chain of Thought 3
1598,18.0,7.0,9,1.0,Chain of Thought 3
1599,18.0,7.0,10,1.0,Chain of Thought 3
1600,18.0,8.0,1,1.0,Chain of Thought 3
1601,18.0,8.0,2,1.0,Chain of Thought 3
1602,18.0,8.0,3,0.0,Chain of Thought 3
1603,18.0,8.0,4,1.0,Chain of Thought 3
1604,18.0,8.0,5,1.0,Chain of Thought 3
1605,18.0,8.0,6,1.0,Chain of Thought 3
1606,18.0,8.0,7,1.0,Chain of Thought 3
1607,18.0,8.0,8,0.0,Chain of Thought 3
